scopus_id	active	open_access	main_publisher	source_type
23985	1	0	Elsevier	Journal
23986	1	0	Taylor & Francis	Journal
23987	1	0	Springer nature	Journal
23988	1	0	Wiley-Blackwell	Journal
23989	0	0	Physiological Society of Japan	Journal
23991	1	0	University of California Press	Journal
23993	1	0	IM Publications	Journal
23995	0	0	Elsevier	Journal
23996	1	0	Inderscience Publishers	Journal
23997	1	0	Elsevier	Journal
23999	1	0	Taylor & Francis	Journal
24000	0	0	E P P Publications	Journal
24001	1	0	Multidisciplinary Digital Publishing Institute (MDPI)	Journal
24002	1	1	Akademie Ved Ceske Republiky	Journal
24004	1	0	American Physiological Society	Journal
24005	1	0	American Physiological Society	Trade Journal
24006	1	0	American Physiological Society	Journal
24007	1	0	Elsevier	Journal
24009	0	0	International Academy at Santa Barbara	Journal
24010	1	0	Springer nature	Journal
24011	1	0	Taylor & Francis	Journal
24012	1	0	Taylor & Francis	Journal
24013	0	0	Carl Hanser Verlag	Trade Journal
24016	1	0	Royal Society of Chemistry	Journal
24017	1	0	Walter de Gruyter	Journal
24018	1	0	Pleiades Publishing	Journal
24020	0	0	Hindawi	Journal
24021	1	0	Elsevier	Journal
24022	1	0	Wiley-Blackwell	Journal
24023	1	0	Oxford University Press	Journal
24024	1	0	Elsevier	Journal
24025	1	0	Elsevier	Journal
24026	0	0	Society for Reproduction and Fertility	Journal
24027	1	0	Springer nature	Journal
24028	1	0	Elsevier	Journal
24030	1	0	Elsevier	Journal
24032	0	0	Springer nature	Book Series
24033	1	0	Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu	Journal
24034	1	0	Taylor & Francis	Journal
24035	0	0	Dag Hammarskjoeld Foundation	Journal
24036	0	0	Elsevier	Journal
24037	0	0	American Chemical Society	Journal
24038	0	0	Beijing Machine Tool Research Institute	Journal
24039	1	1	Elsevier	Journal
24040	0	0	Royal Society of Chemistry	Journal
24041	1	0	Taylor & Francis	Journal
24042	1	0	Springer nature	Journal
24043	1	0	Wiley-Blackwell	Journal
24044	1	0	Wiley-Blackwell	Journal
24045	1	0	SAGE	Journal
24046	1	0	Elsevier	Journal
24047	0	0	National Council of the Paper Industry for Air and Steam Improvement, Inc.	Trade Journal
24048	0	0	Neuroscience Research Institute	Journal
24049	1	0	Science Press	Journal
24050	0	0	WebSciences International	Journal
24051	0	0	Taylor & Francis	Journal
24052	1	0	National Council of Teachers of English	Journal
24053	1	0	National Council of Teachers of English	Journal
24054	1	0	Taylor & Francis	Journal
24055	1	0	International Association for Bear Research and Management, University of Tennessee	Journal
24056	0	0	Huagong Bu	Journal
24057	1	0	Higher Education Press	Journal
24059	1	0	Akademiai Kiado	Journal
24060	1	0	Springer nature	Journal
24061	1	0	Wiley-Blackwell	Journal
24062	1	1	Springer nature	Journal
24063	1	0	Wiley-Blackwell	Journal
24064	1	0	Elsevier	Journal
24065	0	0	Advanstar Communications	Journal
24066	1	0	UBM Medica Periodical Publication	Journal
24067	1	0	Zhongguo Yingyong Shenglixue Zazhi Bianjibu	Journal
24068	1	0	Springer nature	Journal
24069	1	0	Royal Society of Chemistry	Journal
24070	1	0	Wiley-Blackwell	Journal
24071	0	0	Hindawi	Journal
24072	1	0	Springer nature	Journal
24074	1	0	Wiley-Blackwell	Journal
24076	0	0	Federal Reserve Bank of Boston	Journal
24077	1	1	Magyar Termeszettudomanyi Muzeum	Journal
24078	1	0	Les Amis d'Acarologia	Journal
24079	1	0	Museum and Institute of Zoology PAS	Journal
24080	1	1	Walter de Gruyter	Journal
24081	1	0	Zhejiang Daxue	Journal
24082	1	0	Chinese Academy of Sciences	Journal
24083	1	0	Springer nature	Journal
24084	0	0	Science Press	Journal
24085	1	0	Elsevier	Journal
24086	1	1	International Society of Pteridinology	Journal
24087	1	1	Hindawi	Journal
24088	1	0	Wiley-Blackwell	Journal
24089	1	0	Elsevier	Journal
24090	1	0	Springer nature	Journal
24092	0	0	Polska Akademia Nauk	Journal
24093	0	0	University of Veszprem	Journal
24094	0	0	Nyregyhazi Foiskola/College of Nyregyhaza	Journal
24095	1	0	Academie des Sciences	Journal
24096	1	0	European Mathematical Society Publishing House	Journal
24097	1	0	Elsevier	Journal
24098	1	0	Scientific Publishers	Journal
24099	1	0	Springer nature	Journal
24100	1	1	Instytut Matematyczny	Journal
24101	1	0	Xibei Youse Jinshu Yanjiuyuan	Journal
24103	1	1	Veleuciliste u Dubrovniku Collegium Ragusinum	Journal
24104	1	0	Wiley-Blackwell	Journal
24106	0	0	Finnish Zoological and Botanical Publishing Board	Journal
24107	0	0	Organisation for Economic Co-operation and Development	Journal
24109	0	0	Employee Benefit Research Institute	Journal
24110	1	0	Scientific Publishers	Journal
24111	1	0	Scientific Publishers	Journal
24112	1	0	Connect Journals	Journal
24114	0	0	Societe d'Expansion Technique et Economique	Trade Journal
24115	1	0	U.S. Public Health Service	Journal
24116	0	0	Pennwell Publishing Company	Trade Journal
24117	1	0	International Microelectronics And Packaging Society	Journal
24118	0	0	Associazione Elettrotecnica ed Elettronica Italiana	Journal
24119	1	0	Taylor & Francis	Journal
24120	0	0	Council for Secular Humanism	Journal
24122	0	0	International Society for the Study and Conservation of Amphibians	Journal
24125	1	0	Natural Areas Association	Journal
24127	1	0	Wiley-Blackwell	Journal
24128	1	0	Iranian Research Center of Chemical Industries	Journal
24129	1	0	American Society of Civil Engineers	Journal
24130	1	0	Wiley-Blackwell	Journal
24131	1	0	Wiley-Blackwell	Journal
24132	1	0	American Malacological Society, Inc.	Journal
24133	0	0	Elsevier	Journal
24134	1	0	Casa Editrice le Lettere	Journal
24135	1	0	American Museum of Natural History	Book Series
24136	1	0	Brill	Journal
24137	1	0	Brill	Journal
24138	1	0	Taylor & Francis	Journal
24139	1	0	Wiley-Blackwell	Journal
24140	1	0	Elsevier	Journal
24141	1	0	Springer nature	Journal
24142	1	0	MIT Press	Journal
24143	0	0	Science Press	Journal
24144	1	0	Elsevier	Trade Journal
24145	1	0	Springer nature	Journal
24149	0	0	West Virginia dental Association	Journal
24150	1	0	Cambridge University Press	Journal
24152	1	0	Chinese Academy of Sciences	Journal
24153	0	0	Chemical Industry and Engineering Society of China	Journal
24154	1	0	Elsevier	Journal
24155	1	0	Springer nature	Journal
24156	1	0	Taylor & Francis	Journal
24157	1	0	Springer nature	Journal
24158	1	0	American Chemical Society	Journal
24159	1	0	Historical Society of Pennsylvania	Journal
24160	1	0	OECD	Trade Journal
24161	1	0	Elsevier	Journal
24162	1	0	Slovak Academy of Sciences	Journal
24168	0	0	Hüthig	Journal
24169	1	0	American Chemical Society	Journal
24170	0	0	Science Reviews Ltd.	Journal
24171	0	0	Indian Academy of Sciences	Journal
24172	1	0	Elsevier	Journal
24173	1	0	Taylor & Francis	Journal
24174	1	0	Springer nature	Journal
24175	1	0	Springer nature	Journal
24176	1	0	Wiley-Blackwell	Journal
24177	1	0	Taylor & Francis	Journal
24179	0	0	Elsevier	Journal
24180	1	0	Taylor & Francis	Journal
24182	1	0	Elsevier	Journal
24184	1	0	Zhongguo Dianzi Xuehui	Journal
24185	1	0	Wiley-Blackwell	Journal
24186	0	0	UP Media Group, Inc.	Trade Journal
24187	1	0	Springer nature	Journal
24188	0	0	American Humanist Association	Journal
24190	0	0	Wiley-Blackwell	Journal
24191	1	0	Taylor & Francis	Journal
24193	1	0	Taiwan Forestry Research Institute	Journal
24194	0	0	Canadian Science and Technology Historical Society	Journal
24195	1	0	Peeters Publishers	Journal
24196	1	0	Sharif University of Technology	Journal
24197	1	0	Scientific American Inc.	Journal
24199	0	0	Timber Producer	Trade Journal
24200	1	0	Springer nature	Journal
24201	1	0	Elsevier	Journal
24202	1	0	Oxford University Press	Journal
24203	0	0	Canon Communications LLC	Trade Journal
24204	1	0	MIT Press	Journal
24206	1	0	Wiley-Blackwell	Journal
24207	1	0	Springer nature	Journal
24208	1	0	Springer nature	Journal
24213	1	1	Medical Journals/Acta D-V	Journal
24214	1	0	Cambridge University Press	Journal
24215	0	1	Taylor & Francis	Journal
24217	1	0	Croatian Dermatovenerological Society	Journal
24218	1	1	Elsevier	Journal
24219	1	1	Hindawi	Journal
24220	0	0	Elsevier	Book Series
24221	0	0	The Scientist, Inc.	Journal
24222	1	0	Springer nature	Journal
24223	1	0	Wolters Kluwer Health	Journal
24224	0	0	Society for Human Resource Management	Journal
24225	1	0	Thieme	Journal
24227	1	0	Wiley-Blackwell	Journal
24228	1	0	Taylor & Francis	Journal
24229	1	0	Rosenberg & Sellier	Journal
24230	1	0	Springer nature	Journal
24234	0	0	Pennwell Publishing Company	Journal
24236	1	0	Springer nature	Journal
24240	0	0	Open University	Journal
24242	1	0	Institute of Electrical and Electronics Engineers	Journal
24243	0	0	Institute of Electrical and Electronics Engineers	Journal
24244	0	1	Facultad de Ciencias Politicas y Sociales, UNAM	Journal
24245	1	0	Elsevier	Journal
24246	1	0	Springer nature	Journal
24247	1	1	Elsevier	Journal
24248	1	1	Elsevier	Journal
24249	0	0	II Pensiero Scientifico Editore srl	Journal
24250	1	0	Springer nature	Journal
24251	0	0	Springer nature	Journal
24252	0	0	American Medical Association	Journal
24253	1	0	Maison des Sciences de l'homme	Journal
24254	1	0	Institute of Electrical and Electronics Engineers	Journal
24257	1	0	Wiley-Blackwell	Journal
24258	1	1	Asociacion Espanola de Inteligencia Artificial	Journal
24261	1	0	Wiley-Blackwell	Journal
24262	1	0	Presses Universitaires de France	Journal
24263	0	0	USDA Forest Service	Journal
24264	1	1	Springer nature	Journal
24265	0	0	Bangladesh Dermatological Society	Journal
24266	1	0	USDA Forest Service	Journal
24267	1	0	Wiley-Blackwell	Journal
24268	1	0	University of Hawaii Press	Journal
24269	0	0	Wiley-Blackwell	Journal
24270	1	0	Nakladatelske Stredisko CLSJE Purkyne	Journal
24271	0	0	Shanghai University Press	Journal
24273	1	0	University of Chicago Press	Journal
24274	1	0	Oxford University Press	Journal
24276	1	0	Sirey	Journal
24277	1	0	Wiley-Blackwell	Journal
24281	1	0	Taylor & Francis	Journal
24283	1	0	University of Electronic Science and Technology of China	Journal
24284	0	0	Institute for Philosophy and Public Policy	Journal
24285	0	0	Southeast University	Journal
24286	1	0	Elsevier	Journal
24287	1	0	Johns Hopkins University Press	Journal
24288	1	0	Chinese Institute of Electronics	Journal
24289	1	0	Allen Press	Journal
24290	1	0	Science Press	Journal
24291	1	1	Allen Press	Journal
24292	0	0	New York Academy of Dentistry	Journal
24293	0	0	Istituto Dermopatico dell'Immacolata	Journal
24294	1	0	Wiley-Blackwell	Journal
24295	0	0	Wiley-Blackwell	Journal
24296	1	0	Elsevier	Journal
24298	1	0	Wiley-Blackwell	Journal
24299	0	0	Arkansas State Dental Association	Journal
24301	0	0	Quadrant HealthCom	Journal
24302	0	0	Food and Agriculture Organization of the United Nations	Journal
24303	1	0	Elsevier	Journal
24304	1	0	Springer nature	Journal
24305	1	0	Wiley-Blackwell	Journal
24306	1	0	Elsevier	Journal
24307	1	1	Universidade De Sao Paulo	Journal
24309	1	0	World Scientific	Journal
24310	1	0	World Scientific	Journal
24315	1	0	Quadrant HealthCom	Journal
24316	0	0	Asian Association of Oral and Maxillofacial	Journal
24318	1	0	Wolters Kluwer Health	Journal
24319	0	0	Asociatia Medicala Romana	Journal
24321	1	0	Obsidiana Editores	Journal
24322	0	0	CIC Edizioni International s.r.l.	Journal
24324	0	0	West World Productions, Inc.	Journal
24326	1	0	World Scientific	Journal
24328	1	1	CSIC Consejo Superior de Investigaciones Cientificas	Journal
24329	1	0	Taylor & Francis	Journal
24330	1	1	Elsevier	Journal
24331	1	0	Institut d'Histoire de I'Amerique Francaise	Journal
24333	1	0	Elsevier	Journal
24335	1	0	Wiley-Blackwell	Journal
24337	1	0	Elsevier	Journal
24338	1	0	Wiley-Blackwell	Journal
24339	0	0	Australian Society of Orthodontists	Journal
24340	1	0	Wiley-Blackwell	Journal
24341	1	1	Springer nature	Journal
24342	1	0	Springer nature	Journal
24343	0	0	Dustri-Verlag Dr. Karl Feistle	Journal
24344	0	0	Sichuan Daxue	Journal
24345	1	0	Karger	Journal
24346	0	0	Society of American Foresters	Journal
24348	0	0	Karger	Journal
24349	0	0	American Association for the Advancement of Science	Journal
24350	1	0	Taylor & Francis	Journal
24351	1	0	Taylor & Francis	Journal
24352	1	0	Emerald	Journal
24353	1	0	Wiley-Blackwell	Journal
24354	1	0	Springer nature	Journal
24355	1	0	Elsevier	Journal
24356	1	0	Springer nature	Journal
24357	1	0	Taylor & Francis	Journal
24358	1	0	Springer nature	Journal
24359	1	0	Elsevier	Journal
24360	1	0	Springer nature	Journal
24361	1	0	Springer nature	Journal
24363	1	0	Springer nature	Journal
24364	1	0	Tech Science Press	Journal
24367	0	0	Academia Colombiana de Historia	Journal
24371	1	1	Associacao Brasileira de Divulgacao Cientifica	Journal
24372	0	0	Jannetti Publications Inc.	Journal
24373	1	0	University of California Press	Journal
24374	1	0	Springer nature	Journal
24377	1	0	SAGE	Journal
24378	1	0	Elsevier	Journal
24379	1	0	Elsevier	Journal
24380	1	0	Wiley-Blackwell	Journal
24381	1	0	Taylor & Francis	Journal
24385	1	0	Springer nature	Journal
24386	1	0	Canadian Dental Association	Journal
24387	0	0	Canadian Dental Hygienists Association	Journal
24388	1	0	Karger	Journal
24389	1	0	Wiley-Blackwell	Journal
24390	0	0	Christian Century Foundation	Journal
24391	1	0	SAGE	Journal
24392	1	0	Springer nature	Journal
24393	1	0	Elsevier	Journal
24395	0	0	Chicago Dental Society	Journal
24396	1	0	Quintessence Publishing Company	Journal
24399	0	0	Cincinnati Dental Society	Journal
24402	0	0	American Concrete Institute	Journal
24403	1	0	Wiley-Blackwell	Journal
24404	1	0	University of Chicago Press	Journal
24405	1	0	University of Nebraska at Lincoln	Journal
24406	1	0	Elsevier	Journal
24407	1	0	Springer nature	Journal
24408	1	0	Wiley-Blackwell	Journal
24409	1	0	Springer nature	Journal
24410	0	0	Colorado Dental Association	Journal
24412	1	0	FDI World Dental Press Ltd.	Journal
24413	1	0	Wiley-Blackwell	Journal
24414	1	0	University of Chicago Press	Journal
24415	1	0	National Speleological Society, Inc.	Journal
24416	0	0	Dental Learning Systems Co., Inc.	Journal
24417	1	0	University of Chicago Press	Journal
24418	1	0	National Association of Geoscience Teachers, Inc.	Journal
24419	1	1	Cambridge University Press	Journal
24421	1	0	Wiley-Blackwell	Journal
24423	1	0	University of Calgary Press	Journal
24424	1	0	University of Toronto Press	Journal
24426	0	0	University of the Pacific	Journal
24428	0	0	International and American Associations for Dental Research	Journal
24429	0	0	Rapid Science Publishers	Journal
24430	1	0	Oxford University Press	Journal
24431	1	0	Wiley-Blackwell	Journal
24432	1	0	Elsevier	Journal
24437	1	0	Elsevier	Journal
24443	1	0	Elsevier	Journal
24444	0	0	American Dental Assistants Association	Journal
24447	0	0	Christianity Today International	Journal
24448	1	0	Presses de l'Universite de Montreal	Journal
24449	1	0	Akademie Ved Ceske Republiky	Journal
24451	1	0	Elsevier	Journal
24453	1	0	Kyoto University	Journal
24455	1	0	Springer nature	Journal
24456	1	0	Wiley-Blackwell	Journal
24457	1	0	EDRA S.p.A	Journal
24458	1	0	Elsevier	Journal
24460	0	0	Pennwell Publishing Company	Journal
24465	1	0	Cambridge University Press	Journal
24466	1	0	Springer nature	Book Series
24468	1	0	Springer nature	Book Series
24469	1	0	SAGE	Journal
24470	1	0	SAGE	Journal
24471	1	0	Kent State University	Journal
24472	1	0	Wiley-Blackwell	Journal
24473	1	0	Seminario de Estudos Galegos	Journal
24474	1	0	University of Chicago Press	Journal
24475	1	0	Elsevier	Journal
24476	1	0	Taylor & Francis	Journal
24477	1	0	New England Water Environment Association	Journal
24478	1	0	Springer nature	Journal
24479	1	0	Pleiades Publishing	Journal
24481	1	0	Wiley-Blackwell	Journal
24482	1	0	Elsevier	Journal
24483	1	0	Wiley-Blackwell	Journal
24484	0	0	California Malacozoological Society	Journal
24485	1	0	Pleiades Publishing	Journal
24486	1	0	Elsevier	Journal
24487	1	0	Wiley-Blackwell	Journal
24488	0	0	US Department of Health and Human Services	Journal
24489	0	0	Association Pour la Prevention de la Pollution Atmospherique	Journal
24490	1	0	Springer nature	Journal
24491	0	0	Business News Publishing Co.	Trade Journal
24493	1	0	Brigham Young University	Journal
24495	1	1	Nordic Council for Wildlife Research	Journal
24497	1	0	Wiley-Blackwell	Book Series
24498	0	0	International Association of Lowland Technology	Journal
24499	1	0	CSIRO	Journal
24501	1	0	Springer nature	Journal
24505	1	0	Wiley-Blackwell	Journal
24506	1	0	Springer nature	Journal
24507	0	0	Institute of Marine Engineering	Journal
24508	1	0	American Association of Petroleum Geologists	Book Series
24509	1	0	Geologisches Landesamt	Journal
24511	1	0	Wiley-Blackwell	Journal
24512	1	0	Taylor & Francis	Journal
24513	1	0	Taylor & Francis	Journal
24514	1	0	SAGE	Journal
24515	1	0	Taylor & Francis	Journal
24516	0	0	Elsevier	Journal
24517	1	0	Elsevier	Journal
24519	1	0	Taylor & Francis	Journal
24521	0	0	Akademiai Kiado	Journal
24522	1	0	Wiley-Blackwell	Journal
24523	1	0	Polish Academy of Sciences	Journal
24525	1	0	Cambridge University Press	Journal
24527	1	0	Royal Swedish Academy of Sciences	Journal
24528	1	0	Taylor & Francis	Journal
24529	1	0	Springer nature	Journal
24530	1	0	Elsevier	Journal
24531	1	0	Springer nature	Journal
24532	1	0	Elsevier	Journal
24533	1	0	Springer nature	Journal
24534	1	0	Wiley-Blackwell	Journal
24535	1	0	Cambridge University Press	Journal
24537	1	0	Elsevier	Journal
24538	0	0	Ecomed Verlagsgesellschaft AG & Co.	Journal
24539	1	0	Springer nature	Journal
24540	0	0	Tetzlaff Verlag GmbH & Co. KG	Trade Journal
24542	1	0	Walter de Gruyter	Trade Journal
24544	0	0	Univerzita Karlova	Journal
24545	0	0	Editorial Universidad de Granada	Journal
24546	1	0	Wiley-Blackwell	Journal
24547	1	0	Zoological Society of Japan	Journal
24548	1	0	Elsevier	Journal
24550	0	0	Maryland Geological Survey	Journal
24551	0	0	Springer nature	Journal
24552	1	0	Mathematica Scandinavica	Journal
24553	0	0	International Water Association Publishing	Trade Journal
24554	1	0	Springer nature	Journal
24555	1	0	Elsevier	Journal
24556	1	0	Elsevier	Journal
24557	0	1	Multidisciplinary Digital Publishing Institute (MDPI)	Journal
24558	0	0	Elsevier	Journal
24559	0	0	Springer nature	Journal
24560	0	0	Springer nature	Trade Journal
24561	0	0	Water Environment Federation	Trade Journal
24562	1	0	Elsevier	Journal
24563	1	0	Water Environment Federation	Journal
24564	1	0	IWA Publishing	Journal
24565	1	0	Biodiversity Research Center, Academia Sinica	Journal
24566	1	0	Izdatel'stva Nauka	Journal
24568	1	0	Cambridge University Press	Journal
24569	1	0	Walter de Gruyter	Journal
24570	1	0	Elsevier	Journal
24571	1	0	Wiley-Blackwell	Journal
24572	1	0	Element d.o.o.	Journal
24573	1	0	Springer nature	Journal
24574	1	0	Springer nature	Journal
24575	1	0	Taylor & Francis	Journal
24576	0	0	Izdatel'stva Nauka	Journal
24577	1	0	Wiley-Blackwell	Journal
24578	1	0	Oxford University Press	Journal
24579	0	0	AJEAM-RAGEE	Journal
24580	1	0	Elsevier	Journal
24581	1	1	Museu de Ciencies Naturals de Barcelona	Journal
24582	1	0	Brill	Journal
