scopus_id	top_level_subject
13560	Physical Sciences
13560	Social Sciences
13561	Physical Sciences
13562	Health Sciences
13563	Physical Sciences
13563	Social Sciences
13564	Social Sciences
13565	Physical Sciences
13569	Physical Sciences
13571	Physical Sciences
13572	Physical Sciences
13574	Physical Sciences
13576	Physical Sciences
13578	Health Sciences
13579	Physical Sciences
13580	Health Sciences
13581	Physical Sciences
13582	Health Sciences
13583	Social Sciences
13585	Physical Sciences
13586	Social Sciences
13587	Physical Sciences
13588	Social Sciences
13589	Physical Sciences
13590	Physical Sciences
13591	Physical Sciences
13594	Health Sciences
13598	Health Sciences
13599	Health Sciences
13600	Social Sciences
13601	Health Sciences
13603	Health Sciences
13605	Health Sciences
13608	Physical Sciences
13609	Physical Sciences
13610	Physical Sciences
13611	Social Sciences
13614	Physical Sciences
13615	Physical Sciences
13616	Health Sciences
13617	Physical Sciences
13618	Health Sciences
13619	Health Sciences
13620	Health Sciences
13622	Physical Sciences
13623	Social Sciences
13624	Health Sciences
13625	Health Sciences
13626	Physical Sciences
13627	Physical Sciences
13628	Physical Sciences
13629	Physical Sciences
13630	Physical Sciences
13631	Physical Sciences
13631	Social Sciences
13632	Health Sciences
13633	Physical Sciences
13638	Physical Sciences
13639	Physical Sciences
13640	Physical Sciences
13641	Health Sciences
13643	Health Sciences
13645	Health Sciences
13646	Physical Sciences
13647	Health Sciences
13648	Health Sciences
13649	Physical Sciences
13649	Social Sciences
13655	Physical Sciences
13656	Physical Sciences
13657	Physical Sciences
13658	Physical Sciences
13659	Physical Sciences
13660	Physical Sciences
13661	Physical Sciences
13663	Physical Sciences
13664	Physical Sciences
13665	Physical Sciences
13666	Physical Sciences
13667	Physical Sciences
13670	Physical Sciences
13671	Physical Sciences
13672	Health Sciences
13674	Health Sciences
13675	Physical Sciences
13676	Health Sciences
13678	Physical Sciences
13679	Health Sciences
13681	Physical Sciences
13682	Health Sciences
13685	Health Sciences
13686	Physical Sciences
13687	Physical Sciences
13688	Physical Sciences
13689	Physical Sciences
13690	Physical Sciences
13691	Physical Sciences
13691	Social Sciences
13694	Physical Sciences
13695	Physical Sciences
13696	Physical Sciences
13697	Physical Sciences
13699	Social Sciences
13701	Health Sciences
13702	Health Sciences
13705	Health Sciences
13710	Health Sciences
13711	Physical Sciences
13712	Physical Sciences
13713	Physical Sciences
13714	Physical Sciences
13715	Physical Sciences
13716	Physical Sciences
13717	Physical Sciences
13719	Physical Sciences
13721	Physical Sciences
13722	Physical Sciences
13724	Physical Sciences
13726	Physical Sciences
13727	Health Sciences
13728	Health Sciences
13731	Health Sciences
13732	Health Sciences
13734	Health Sciences
13734	Physical Sciences
13734	Social Sciences
13735	Health Sciences
13736	Health Sciences
13737	Social Sciences
13738	Health Sciences
13739	Health Sciences
13741	Health Sciences
13742	Health Sciences
13744	Health Sciences
13745	Health Sciences
13747	Physical Sciences
13749	Physical Sciences
13750	Physical Sciences
13751	Physical Sciences
13753	Physical Sciences
13753	Social Sciences
13754	Physical Sciences
13755	Physical Sciences
13757	Physical Sciences
13758	Physical Sciences
13758	Social Sciences
13759	Physical Sciences
13760	Physical Sciences
13761	Physical Sciences
13762	Physical Sciences
13763	Physical Sciences
13764	Health Sciences
13765	Social Sciences
13766	Health Sciences
13767	Health Sciences
13769	Health Sciences
13770	Physical Sciences
13771	Health Sciences
13772	Health Sciences
13773	Health Sciences
13774	Health Sciences
13776	Health Sciences
13776	Social Sciences
13777	Health Sciences
13779	Health Sciences
13780	Health Sciences
13781	Health Sciences
13783	Health Sciences
13784	Physical Sciences
13785	Physical Sciences
13786	Physical Sciences
13787	Physical Sciences
13788	Physical Sciences
13789	Physical Sciences
13790	Physical Sciences
13791	Physical Sciences
13793	Health Sciences
13794	Physical Sciences
13795	Health Sciences
13797	Health Sciences
13798	Health Sciences
13798	Social Sciences
13799	Physical Sciences
13800	Health Sciences
13801	Health Sciences
13802	Physical Sciences
13803	Physical Sciences
13804	Health Sciences
13805	Health Sciences
13806	Health Sciences
13807	Physical Sciences
13808	Physical Sciences
13809	Physical Sciences
13813	Physical Sciences
13816	Health Sciences
13818	Health Sciences
13819	Health Sciences
13820	Health Sciences
13821	Health Sciences
13822	Social Sciences
13823	Health Sciences
13824	Health Sciences
13825	Health Sciences
13826	Health Sciences
13827	Health Sciences
13828	Health Sciences
13829	Health Sciences
13831	Physical Sciences
13832	Physical Sciences
13835	Physical Sciences
13836	Physical Sciences
13837	Physical Sciences
13838	Physical Sciences
13838	Social Sciences
13839	Physical Sciences
13844	Health Sciences
13845	Physical Sciences
13848	Physical Sciences
13850	Physical Sciences
13851	Health Sciences
13852	Physical Sciences
13853	Physical Sciences
13854	Physical Sciences
13854	Social Sciences
13857	Social Sciences
13858	Physical Sciences
13859	Physical Sciences
13862	Physical Sciences
13862	Social Sciences
13864	Health Sciences
13865	Health Sciences
13866	Health Sciences
13867	Health Sciences
13869	Health Sciences
13870	Social Sciences
13871	Health Sciences
13872	Social Sciences
13873	Physical Sciences
13876	Physical Sciences
13877	Physical Sciences
13878	Physical Sciences
13880	Physical Sciences
13880	Social Sciences
13884	Physical Sciences
13886	Physical Sciences
13887	Physical Sciences
13888	Physical Sciences
13889	Physical Sciences
13891	Physical Sciences
13891	Social Sciences
13892	Social Sciences
13893	Social Sciences
13894	Physical Sciences
13896	Physical Sciences
13896	Social Sciences
13897	Physical Sciences
13899	Physical Sciences
13904	Health Sciences
13907	Physical Sciences
13908	Social Sciences
13909	Physical Sciences
13913	Social Sciences
13914	Physical Sciences
13917	Health Sciences
13918	Health Sciences
13921	Health Sciences
13922	Health Sciences
13924	Social Sciences
13925	Physical Sciences
13927	Social Sciences
13928	Social Sciences
13929	Health Sciences
13929	Social Sciences
13930	Social Sciences
13931	Social Sciences
13932	Physical Sciences
13933	Physical Sciences
13933	Social Sciences
13934	Social Sciences
13935	Physical Sciences
13936	Social Sciences
13937	Physical Sciences
13939	Physical Sciences
13941	Physical Sciences
13942	Health Sciences
13943	Health Sciences
13944	Health Sciences
13945	Health Sciences
13946	Health Sciences
13947	Health Sciences
13950	Health Sciences
13952	Physical Sciences
13953	Social Sciences
13954	Physical Sciences
13954	Social Sciences
13955	Physical Sciences
13956	Physical Sciences
13957	Social Sciences
13958	Physical Sciences
13959	Physical Sciences
13961	Physical Sciences
13963	Health Sciences
13964	Social Sciences
13965	Health Sciences
13966	Physical Sciences
13968	Physical Sciences
13969	Social Sciences
13970	Social Sciences
13971	Physical Sciences
13971	Social Sciences
13972	Social Sciences
13973	Health Sciences
13973	Social Sciences
13974	Health Sciences
13975	Health Sciences
13977	Health Sciences
13982	Physical Sciences
13982	Social Sciences
13984	Social Sciences
13985	Physical Sciences
13989	Physical Sciences
13990	Social Sciences
13992	Physical Sciences
13992	Social Sciences
13993	Health Sciences
13995	Social Sciences
13996	Health Sciences
13997	Social Sciences
14001	Social Sciences
14002	Physical Sciences
14003	Physical Sciences
14004	Physical Sciences
14005	Physical Sciences
14006	Social Sciences
14008	Health Sciences
14008	Social Sciences
14009	Social Sciences
14011	Health Sciences
14012	Health Sciences
14012	Social Sciences
14013	Social Sciences
14014	Social Sciences
14016	Health Sciences
14016	Social Sciences
14017	Social Sciences
14018	Health Sciences
14018	Social Sciences
14020	Physical Sciences
14021	Social Sciences
14022	Physical Sciences
14023	Physical Sciences
14024	Health Sciences
14025	Health Sciences
14026	Health Sciences
14026	Social Sciences
14027	Health Sciences
14027	Social Sciences
14028	Health Sciences
14030	Social Sciences
14031	Social Sciences
14033	Social Sciences
14035	Social Sciences
14036	Social Sciences
14037	Health Sciences
14040	Physical Sciences
14041	Health Sciences
14042	Health Sciences
14044	Health Sciences
14045	Social Sciences
14046	Social Sciences
14047	Social Sciences
14048	Health Sciences
14049	Health Sciences
14051	Physical Sciences
14052	Physical Sciences
14054	Physical Sciences
14054	Social Sciences
14055	Health Sciences
14057	Health Sciences
14058	Health Sciences
14060	Social Sciences
14061	Physical Sciences
14061	Social Sciences
14062	Social Sciences
14065	Social Sciences
14066	Social Sciences
14068	Health Sciences
14068	Social Sciences
14072	Physical Sciences
14072	Social Sciences
14075	Social Sciences
14076	Social Sciences
14077	Health Sciences
14077	Social Sciences
14080	Social Sciences
14082	Physical Sciences
14083	Physical Sciences
14086	Physical Sciences
14089	Social Sciences
14090	Social Sciences
14091	Social Sciences
14093	Physical Sciences
14095	Social Sciences
14096	Social Sciences
14097	Health Sciences
14098	Social Sciences
14100	Social Sciences
14101	Social Sciences
14102	Health Sciences
14103	Physical Sciences
14103	Social Sciences
14105	Social Sciences
14106	Social Sciences
14107	Social Sciences
14108	Health Sciences
14108	Social Sciences
14109	Health Sciences
14109	Social Sciences
14112	Health Sciences
14112	Social Sciences
14113	Health Sciences
14114	Health Sciences
14115	Physical Sciences
14115	Social Sciences
14116	Social Sciences
14117	Social Sciences
14118	Social Sciences
14119	Physical Sciences
14119	Social Sciences
14120	Social Sciences
14121	Social Sciences
14122	Social Sciences
14123	Physical Sciences
14126	Health Sciences
14127	Physical Sciences
14128	Health Sciences
14130	Social Sciences
14132	Physical Sciences
14135	Physical Sciences
14135	Social Sciences
14136	Health Sciences
14137	Health Sciences
14138	Health Sciences
14139	Health Sciences
14140	Health Sciences
14141	Health Sciences
14142	Physical Sciences
14143	Health Sciences
14143	Social Sciences
14144	Health Sciences
14145	Social Sciences
14146	Physical Sciences
14147	Physical Sciences
14148	Health Sciences
14148	Social Sciences
14151	Physical Sciences
14152	Social Sciences
14155	Health Sciences
14159	Health Sciences
14162	Health Sciences
14165	Health Sciences
14166	Health Sciences
14167	Health Sciences
14167	Social Sciences
14169	Health Sciences
14170	Health Sciences
14171	Physical Sciences
14172	Social Sciences
14173	Health Sciences
14173	Social Sciences
14174	Health Sciences
14175	Social Sciences
14176	Health Sciences
14177	Health Sciences
14179	Health Sciences
14183	Health Sciences
14184	Social Sciences
14184	Social Sciences
14186	Health Sciences
14188	Physical Sciences
14188	Social Sciences
14189	Physical Sciences
14189	Social Sciences
14191	Health Sciences
14192	Social Sciences
14193	Social Sciences
14194	Social Sciences
14197	Social Sciences
14199	Health Sciences
14202	Health Sciences
14203	Health Sciences
14203	Social Sciences
14206	Health Sciences
14207	Health Sciences
14209	Health Sciences
14211	Health Sciences
14214	Social Sciences
14215	Social Sciences
14216	Health Sciences
14217	Physical Sciences
14218	Social Sciences
14220	Social Sciences
14221	Social Sciences
14224	Health Sciences
14226	Health Sciences
14228	Physical Sciences
14229	Physical Sciences
14230	Social Sciences
14231	Health Sciences
14231	Physical Sciences
14232	Physical Sciences
14233	Physical Sciences
14233	Social Sciences
14234	Social Sciences
14235	Physical Sciences
14236	Health Sciences
14236	Social Sciences
14237	Physical Sciences
14238	Social Sciences
14239	Social Sciences
14240	Physical Sciences
14241	Social Sciences
14242	Social Sciences
14243	Health Sciences
14243	Social Sciences
14244	Health Sciences
14245	Health Sciences
14246	Social Sciences
14247	Health Sciences
14250	Health Sciences
14252	Social Sciences
14253	Health Sciences
14254	Social Sciences
14255	Health Sciences
14257	Physical Sciences
14258	Health Sciences
14260	Health Sciences
14261	Social Sciences
14264	Social Sciences
14265	Physical Sciences
14266	Physical Sciences
14268	Physical Sciences
14271	Social Sciences
14277	Health Sciences
14277	Social Sciences
14278	Social Sciences
14279	Social Sciences
14281	Health Sciences
14281	Social Sciences
14282	Health Sciences
14282	Social Sciences
14283	Health Sciences
14287	Health Sciences
14287	Social Sciences
14289	Health Sciences
14292	Physical Sciences
14293	Social Sciences
14295	Physical Sciences
14297	Health Sciences
14298	Physical Sciences
14298	Social Sciences
14300	Social Sciences
14303	Health Sciences
14304	Social Sciences
14306	Social Sciences
14309	Health Sciences
14310	Social Sciences
14311	Health Sciences
14313	Health Sciences
14314	Health Sciences
14315	Health Sciences
14315	Social Sciences
14316	Social Sciences
14317	Health Sciences
14318	Health Sciences
14320	Health Sciences
14326	Physical Sciences
14328	Physical Sciences
14329	Health Sciences
14330	Health Sciences
14332	Health Sciences
14333	Health Sciences
14334	Social Sciences
14336	Physical Sciences
14337	Health Sciences
14340	Health Sciences
14342	Health Sciences
14344	Health Sciences
14345	Physical Sciences
14346	Health Sciences
14351	Health Sciences
14352	Health Sciences
14353	Physical Sciences
14354	Physical Sciences
14356	Physical Sciences
14357	Physical Sciences
14358	Health Sciences
14359	Health Sciences
14360	Health Sciences
14362	Health Sciences
14363	Physical Sciences
14364	Health Sciences
14366	Health Sciences
14367	Health Sciences
14368	Health Sciences
14368	Social Sciences
14369	Physical Sciences
14370	Physical Sciences
14371	Physical Sciences
14372	Physical Sciences
14373	Physical Sciences
14377	Social Sciences
14378	Health Sciences
14379	Physical Sciences
14380	Health Sciences
14381	Health Sciences
14383	Health Sciences
14385	Health Sciences
14386	Health Sciences
14387	Health Sciences
14388	Physical Sciences
14390	Health Sciences
14391	Physical Sciences
14393	Physical Sciences
14394	Social Sciences
14395	Physical Sciences
14396	Physical Sciences
14397	Physical Sciences
14398	Physical Sciences
14399	Physical Sciences
14400	Social Sciences
14402	Social Sciences
14403	Social Sciences
